chemical_id	chemical_name	atc	protein_id	protein_name	mesh_id	uniprot_id	protein_score	protein_annotation	mesh_score	mesh_annotation	matador_score	matador_annotation
4914	procaine	C05AD05 N01BA02 S01HA05	9606.ENSP00000353362	CACNA1A	D015220	Q9UN69_HUMAN Q9UHM9_HUMAN Q9UDC4_HUMAN Q9NS89_HUMAN Q9NS88_HUMAN Q99793 Q99792 Q99791 Q99790 Q92690 Q16290 P78511 P78510 O00555 O95387_HUMAN	0		233	DIRECT_IRRELEVANT	233	DIRECT_IRRELEVANT
4914	procaine	C05AD05 N01BA02 S01HA05	9606.ENSP00000354228	CACNA2D2	D015220	Q9Y268_HUMAN Q9UEW0_HUMAN Q9NY48_HUMAN Q9NY47_HUMAN Q7Z6Z1_HUMAN	0		233	DIRECT_IRRELEVANT	233	DIRECT_IRRELEVANT
4914	procaine	C05AD05 N01BA02 S01HA05	D015220	D015220			0		233	DIRECT_IRRELEVANT	233	DIRECT_IRRELEVANT
4914	procaine	C05AD05 N01BA02 S01HA05	D050483	D050483			0		950	DIRECT_IRRELEVANT	950	DIRECT_IRRELEVANT
4913	procainamide	C01BA02	9606.ENSP00000006839	SCN4A	D015222	Q16447 Q15478 O60217_HUMAN P35499 Q9H3L9_HUMAN Q7Z6B1	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000228468	ENSP00000228468	D015222		0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000304748	ENSP00000304748	D015222	Q53QP0_HUMAN Q3YAA2_HUMAN	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000264432	ACCN5	D015222	Q9NY37_HUMAN	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000262631	SCN1B	D015222	Q5TZZ4_HUMAN Q07699 Q8WU42_HUMAN	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000283254	SCN3A	D015222	Q53SX0_HUMAN Q16142 Q9Y6P4 Q9UPD1 Q9P2J1_HUMAN Q9NYK2 Q9NY46 Q9GZM4_HUMAN Q9C007_HUMAN Q9C006 Q9BZB3	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000302874	SCNN1B	D015222	P51168 O60891 Q9UMU5 Q9UJ32 Q96KG2 Q8WY57_HUMAN	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000297504	ACCN3	D015222	Q9UHC4 Q9UHC3 Q9UER8 Q9NUT2 Q8N1X3_HUMAN O60263 O75906 O95787 Q53GM0_HUMAN Q59FN9	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000300061	SCNN1G	D015222	P51170 Q96TD2 Q93027 Q93026 Q93025 Q93024 Q93023 Q6PCC2_HUMAN Q6PCC2 Q6LCK5_HUMAN P78437	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000299333	SCN3B	D015222	Q9ULR2 Q9NY72	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000326309	DEFB124	D015222	Q8NES8 Q30E74	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000312702	DEFB114	D015222	Q8NES9_HUMAN	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000322460	SCN4B	D015222	Q8IWT1 Q6PIG5	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000321594	SCNN1D	D015222	P51172 Q8NA24 Q6ZMN3_HUMAN Q5T7L4_HUMAN Q5T7L3_HUMAN	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000319126	DEFB112	D015222	Q8NET0_HUMAN	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000338508	EEF1B2	D015222	Q6IBH9 P24534	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000329956	SCN10A	D015222	Q9Y5Y9	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000353158	SCN7A	D015222	Q16278_HUMAN Q01118	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000350786	ACCN4	D015222	Q9NQA4 Q96FT7 Q6PIN9 Q6GMS1 Q53SB7	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000346625	CYP2D6	D019389	Q6XP50_HUMAN Q6NWU0_HUMAN Q6B012_HUMAN Q6B012 Q16804_HUMAN Q16752 P450C2D P10635	0		950	DIRECT	950	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000353292	SCNN1A	D015222	Q6UP09_HUMAN Q6GSQ6_HUMAN	0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	D019389	D019389			0		950	DIRECT	950	DIRECT
4913	procainamide	C01BA02	D015222	D015222			0		318	DIRECT	318	DIRECT
4913	procainamide	C01BA02	9606.ENSP00000307208	FALZ	D034961	Q9UIG2_HUMAN Q9H5E0_HUMAN Q86TN2_HUMAN Q7Z7D6_HUMAN Q6NX67_HUMAN Q12830	0		514	DIRECT_INDIRECT	514	DIRECT_INDIRECT
4913	procainamide	C01BA02	9606.ENSP00000218089	STAG2	D034961	Q5JTJ0_HUMAN Q5JTI9_HUMAN Q5JTI8_HUMAN Q5JTI7_HUMAN Q5JTI6 Q5JTI5_HUMAN Q5JTI4_HUMAN O00540 Q9H1N8 Q8N3U4 Q6MZP3_HUMAN Q6MZM4_HUMAN Q6MZM3_HUMAN Q6AI02_HUMAN Q68DE9_HUMAN	0		514	DIRECT_INDIRECT	514	DIRECT_INDIRECT
4913	procainamide	C01BA02	9606.ENSP00000270176	ENSP00000270176	D034961	Q9NR53_HUMAN Q9HBL3_HUMAN Q96KH1_HUMAN Q96KG9_HUMAN Q96KG8_HUMAN Q96G50_HUMAN	0		514	DIRECT_INDIRECT	514	DIRECT_INDIRECT
4913	procainamide	C01BA02	9606.ENSP00000268613	CDH13	D034961	P55290 Q8TBX3 Q6GTW4_HUMAN	0		514	DIRECT_INDIRECT	514	DIRECT_INDIRECT
4913	procainamide	C01BA02	9606.ENSP00000277994	MKI67	D034961	Q5VWH2_HUMAN P46013 Q70L73_HUMAN	0		514	DIRECT_INDIRECT	514	DIRECT_INDIRECT
4913	procainamide	C01BA02	9606.ENSP00000343023	SP100	D034961	O75450 Q9UE32 Q9NP33 Q96T95 Q96T24 Q96F70 Q8TE34_HUMAN Q6ZMK3_HUMAN Q68DS7_HUMAN Q53TD0_HUMAN Q4ZG64_HUMAN Q13343 P23497	0		514	DIRECT_INDIRECT	514	DIRECT_INDIRECT
4913	procainamide	C01BA02	9606.ENSP00000352257	G22P1	D034961	Q9UCQ3_HUMAN Q9UCQ3 Q9UCQ2 Q6IC76_HUMAN Q6FG89_HUMAN P12956	0		514	DIRECT_INDIRECT	514	DIRECT_INDIRECT
4913	procainamide	C01BA02	D034961	D034961			0		514	DIRECT_INDIRECT	514	DIRECT_INDIRECT
4913	procainamide	C01BA02	D000974	D000974			0		950	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000223298	ENSP00000223298	D008074	Q5BJI2_HUMAN Q3YBM2_HUMAN Q9Y609_HUMAN Q9BT42_HUMAN	0		240	DIRECT	240	DIRECT
4912	probucol	C10AX02	9606.ENSP00000196805	ZMPSTE24	D008074	O75844 Q9UBQ2 Q8NDZ8	0		240	DIRECT	240	DIRECT
4912	probucol	C10AX02	9606.ENSP00000036971	PEX3	D008074	P56589 Q7Z6V3_HUMAN Q6FGP5_HUMAN	0		240	DIRECT	240	DIRECT
4912	probucol	C10AX02	9606.ENSP00000233156	TFPI	D008074	Q53TS4_HUMAN P10646 O95103	0		240	DIRECT	240	DIRECT
4912	probucol	C10AX02	9606.ENSP00000260645	ABCG5	D008074	Q53T83_HUMAN Q53QN9_HUMAN Q9H222 Q96QZ3_HUMAN Q96QZ2_HUMAN	0		240	DIRECT	240	DIRECT
4912	probucol	C10AX02	9606.ENSP00000297289	ENSP00000297289	D008074	Q16609_HUMAN	0		240	DIRECT	240	DIRECT
4912	probucol	C10AX02	9606.ENSP00000321334	LPA	D008074	P08519 Q9UIR6_HUMAN Q9UIR5_HUMAN Q9UD88_HUMAN Q8N696_HUMAN Q5VTD7_HUMAN	0		240	DIRECT	240	DIRECT
4912	probucol	C10AX02	D008074	D008074			0		240	DIRECT	240	DIRECT
4912	probucol	C10AX02	9606.ENSP00000313088	NETO1	D008077	Q8TDF5 Q8TDF4 Q8ND78 Q86W85	0		950	DIRECT_INDIRECT	950	DIRECT_INDIRECT
4912	probucol	C10AX02	D008077	D008077			0		950	DIRECT_INDIRECT	950	DIRECT_INDIRECT
4912	probucol	C10AX02	9606.ENSP00000227665	APOA5	D001054	Q9UBJ3 Q6UWK9 Q6Q788	0		688	INDIRECT	688	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000227666	ENSP00000227666	D001054		0		688	INDIRECT	688	INDIRECT
4912	probucol	C10AX02	D018955	D018955			0		892	INDIRECT	892	INDIRECT
4912	probucol	C10AX02	D016633	D016633			0		950	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000227667	ENSP00000227667	D001059		0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000200676	CETP		Q53YZ1_HUMAN Q13988 Q13987 P11597 Q9H4L8_HUMAN Q8IWL9_HUMAN	950	INDIRECT	0		950	INDIRECT
4912	probucol	C10AX02	D019040	D019040			0		950	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	D019010	D019010			0		950	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000309124	OLR1	D011973	Q7Z484 Q2PP00 P78380	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000261349	LRP6	D011973	Q59EX8_HUMAN O75581	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000236850	ENSP00000236850	D001054		0		688	INDIRECT	688	INDIRECT
4912	probucol	C10AX02	D011973	D011973			0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000233242	APOB	D001059	Q59HB3_HUMAN Q53QC8_HUMAN Q4ZG63_HUMAN Q13828_HUMAN Q13789_HUMAN Q13788 Q13787 Q13786 Q13785 Q13779 P78481 P78480 P78479 P04114 O00502 Q9UMN0 Q9UE53_HUMAN Q9UE52_HUMAN Q9UE51_HUMAN Q7Z7Q0_HUMAN Q7Z600	950	INDIRECT	302	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000229690	APOM	D001059	Q5SRP4_HUMAN O95445 Q9UMP6 Q9P046	0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000252444	LDLR	D011973	Q59FQ1_HUMAN Q53ZD9_HUMAN Q53ZD9 P01130 Q9UH51_HUMAN Q6RCM4_HUMAN Q6LCH2_HUMAN	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000251424	CFHL4	D001059	Q5TZE7_HUMAN Q5TZE6_HUMAN Q5DVJ7_HUMAN Q9UJY6 Q92496	0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000243077	LRP1	D011973	Q59FG2_HUMAN Q2PP12 Q07954 Q8IVG8 Q86SW0_HUMAN Q7Z7K9_HUMAN Q6PJ72_HUMAN Q6LBN5_HUMAN Q6LAF4_HUMAN	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000260197	SORL1	D011973	Q92856 Q92673	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000252489	APOC4	D001059	Q53YY8_HUMAN P55056 P02655 Q9UNK3 Q9UDE3 Q9BS39 Q6P163_HUMAN	0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000252486	APOE	D001059	Q13791_HUMAN P02649 Q9P2S4 Q8TCZ8_HUMAN Q6LBZ1_HUMAN Q6LA97_HUMAN	950	INDIRECT	302	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000252491	APOC1	D001059	P02654 Q6IB97_HUMAN	0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000253193	LRP3	D011973	O75074	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000256991	LRP4	D011973	Q5KTZ5_HUMAN Q4AC85_HUMAN O75096	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000269724	SAMD1	D011973	Q96IM4_HUMAN Q6SPF0_HUMAN Q6PIS7_HUMAN Q6P0R3_HUMAN	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000262661	GPX7	D005979	Q5T501_HUMAN Q5T501 O95337 Q96SL4	0		655	INDIRECT	655	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000307530	FTLL1	D001059	O00563_HUMAN Q9BYW6_HUMAN Q6DMM8_HUMAN	0		302	INDIRECT	302	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000262101	MSR1	D011973	Q45F10_HUMAN Q45F10 P21759 P21757 O60505_HUMAN	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000261693	CLA1	D011973	Q59FM4_HUMAN Q52LZ5_HUMAN Q14016 Q8WTV0 Q6KFX4	950	INDIRECT	283	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000263071	SCARF1	D011973	Q14162 O43701 Q8NHD5_HUMAN Q8NHD3_HUMAN Q8NHD2_HUMAN	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000266214	SCARF2	D011973	Q58A83_HUMAN Q9BW74 Q96GP6 Q8IXF3	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000263258	FTL	D001059	Q4FCH6_HUMAN P02792 Q9BTZ8 Q96CU0_HUMAN Q96AU9_HUMAN Q8WU07_HUMAN Q86WI9_HUMAN Q7Z2W1_HUMAN Q7Z2W1 Q6IBT7_HUMAN	0		302	INDIRECT	302	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000264896	SCARB2	D011973	Q53Y63_HUMAN Q14108	0		283	INDIRECT	892	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000263816	LRP2	D011973	Q53TL0_HUMAN Q4ZG84_HUMAN Q16215 P98164 O00711 Q9NP34_HUMAN Q7Z5C1_HUMAN Q7Z5C0_HUMAN	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000289906	APOA2	D016633	P02652	0		950	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000307314	LRP1B	D011973	Q9NZR2 Q8WY31 Q8WY30 Q8WY29 Q8WY28_HUMAN Q8WY27_HUMAN Q8WY26_HUMAN Q59EV4_HUMAN Q580W7_HUMAN Q53TB8_HUMAN Q53S76_HUMAN Q53S73_HUMAN Q53S26_HUMAN Q53RL0_HUMAN Q53RG4_HUMAN Q53RA0_HUMAN Q53QP5_HUMAN Q53QM8_HUMAN Q4ZG53_HUMAN Q4ZFV5_HUMAN	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000275560	SRCRB4D	D011973	Q96BF5_HUMAN Q8WTU2_HUMAN Q6ZMG3_HUMAN	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000288332	GPX3	D005979	P22352 O43787 Q9UEL1 Q9NZ74 Q86W78 Q6NXQ3_HUMAN	0		655	INDIRECT	655	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000276654	LRP12	D011973	Q59H02_HUMAN Q9Y561 Q68DE8_HUMAN	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000303529	APOL6	D001059	Q9UGG1 Q9BWW8 Q8NCM1_HUMAN Q8IXX6 Q658J1_HUMAN Q5R3S1	0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000294304	LRP5	D011973	O75197 Q9UP66 Q9UES7_HUMAN Q96TD6	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000294728	VCAM1	D019010	Q6NUP8 Q68DC4_HUMAN P19320 Q53FL7_HUMAN	950	INDIRECT	950	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000341714	ENSP00000341714	D001059		0		302	INDIRECT	302	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000312968	GPX2	D005979	P18283 Q9NRP9 Q8WWI7 Q6PJ52	0		655	INDIRECT	655	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000311037	APOF	D001059	Q8TC13 Q13790	0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000317674	APOL1	D001059	O14791 O60804 Q9BQ03 Q96PM4 Q96AB8 Q5R3P8 Q5R3P7	0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000353555	CD36	D011973	Q9BZN6_HUMAN Q9BZN5 Q9BZN4 Q9BZN3 Q9BZN2_HUMAN Q9BZN1_HUMAN Q9BZM9_HUMAN Q9BZM8 Q9BQC2 Q9BQA7_HUMAN Q9BPZ8 Q8TCV7 Q16093 Q13966 Q13965_HUMAN P16671	0		283	INDIRECT	892	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000338969	GPX5	D005979	O75715	0		655	INDIRECT	655	INDIRECT
4912	probucol	C10AX02	D008078	D008078			0		950	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000331736	SELE	D019040	P16581 P16111 Q6ULR7_HUMAN	0		950	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000327160	VLDLR	D011973	Q8NAN7_HUMAN Q5VVF6_HUMAN Q5VVF6 Q5VVF5_HUMAN P98155	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000346103	GPX4	D005979	O43381 Q9UPK2 Q6PJX4_HUMAN Q6PJ59_HUMAN Q6PI42_HUMAN P36969	0		655	INDIRECT	655	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000344577	APOL3	D001059	O95236 Q9BQA3 Q9BQ82 Q5U5N4_HUMAN	0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000353540	ENSP00000353540	D001059	Q6Q786_HUMAN Q6Q786 P02656	0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000345179	APOD	D001059	P05090 Q6IBG6_HUMAN	0		302	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000347453	GPX1	D005979	P07203 Q9BW12 Q7Z5H1 Q6NSD4_HUMAN	0		655	INDIRECT	655	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000352601	LRP10	D011973	Q9UG33 Q9HC42 Q8NCZ4 Q86T02 Q7Z4F1 Q6IAK3_HUMAN Q66K21_HUMAN Q5I0F9_HUMAN O95882	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000352471	ENSP00000352471	D001054	Q9Y355_HUMAN Q9UCT8_HUMAN Q8TDB0_HUMAN Q6Q785_HUMAN Q6Q785 Q6LDN9 P02647	950	INDIRECT	688	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000350425	APOA4	D001054	P06727 Q6Q787_HUMAN Q6Q787 Q13784_HUMAN	0		688	INDIRECT	688	INDIRECT
4912	probucol	C10AX02	D001054	D001054			0		688	INDIRECT	688	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000354581	ENSP00000354581	D005979	Q4PJ17_HUMAN Q4PJ17 P59796	0		655	INDIRECT	655	INDIRECT
4912	probucol	C10AX02	D008076	D008076			0		950	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	9606.ENSP00000354846	LRP2BP	D011973	Q9P2M1_HUMAN Q9NSN6_HUMAN	0		283	INDIRECT	283	INDIRECT
4912	probucol	C10AX02	D001053	D001053			0		325	INDIRECT	325	INDIRECT
4912	probucol	C10AX02	D005979	D005979			0		655	INDIRECT	655	INDIRECT
4912	probucol	C10AX02	D008075	D008075			0		950	INDIRECT	950	INDIRECT
4912	probucol	C10AX02	D001059	D001059			0		302	INDIRECT	302	INDIRECT
4911	probenecid	M04AB01	9606.ENSP00000217159	SLCO4A1	D027361	Q9UIG7 Q9UI35 Q9NWX8 Q9H8P2 Q9H4T8 Q9H4T7 Q96BD0	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000216540	SLC10A1	D027361	Q14973 Q9UK36_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000205557	ABCC6	D027361	Q13798_HUMAN P78420 O95255 Q9UMZ7	0		182	DIRECT	613	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000197278	SLCO1A2	D027361	P46721 Q9UL38 Q9UGP7 Q8IV69_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000261295	ABCC4	D027361	Q59GY6_HUMAN O15439 O75555_HUMAN Q9Y6J2 Q9BX28_HUMAN Q8NEW8_HUMAN Q8IVZ4_HUMAN Q8IUA3_HUMAN	950	DIRECT	182	DIRECT	950	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000256958	SLCO1B1	D027361	Q9Y6L6 Q9UH89 Q9UBF3 Q9NQ37 Q7Z4M3_HUMAN Q6NSF9_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000245312	SLC10A2	D027361	Q13839 Q12908	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000224242	OAT		Q59HE2_HUMAN Q16069 Q16068 P04181 Q9UD03 Q6IAV9_HUMAN Q68CS0_HUMAN	950	DIRECT	0		950	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000273905	ENSP00000273905	D027361	Q70EX7_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000258738	ABCB5	D027361	Q5I5Q8_HUMAN Q5I5Q7_HUMAN Q8IXA1_HUMAN Q6XFQ5_HUMAN Q6KG50_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000261196	SLCO1B3	D027361	Q9NPD5 Q7Z454_HUMAN Q6NSD0_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000265724	ABCB1	D027361	Q59GY9_HUMAN Q14812 Q12755 P08183 O60213_HUMAN Q6TBL4_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000263013	ABCC1	D027361	Q59GI9_HUMAN Q59GI9 P78419 P33527 O14819 O43333 O43333_HUMAN Q9UQA0_HUMAN Q9UQA0 Q9UQ99_HUMAN Q9UQ99 Q9UQ98_HUMAN Q9UQ97_HUMAN Q9UQ97 Q9BV39_HUMAN Q68CP7_HUMAN	0		182	DIRECT	613	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000265723	ABCB4	D027361	Q4G0Q4_HUMAN Q14813 P21439 O43249_HUMAN Q75MQ5_HUMAN Q6PJ81_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000273861	SLC10A4	D027361	Q96EP9_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000266509	SLCO1C1	D027361	Q9NYB5	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000266063	ABCC2	D027361	Q5TCZ5_HUMAN Q5T2B1_HUMAN Q14022 Q9UMS2 Q99663 Q92887 Q92798 Q92500	0		182	DIRECT	613	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000276033	SLC16A2	D027361	Q5JUQ3_HUMAN P36021 Q7Z797_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	D027425	D027425			0		613	DIRECT	613	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000285753	SLC16A1	D027361	Q5T8R6_HUMAN Q5T8R5_HUMAN Q5T8R4_HUMAN Q5T8R3_HUMAN Q49A45_HUMAN P53985 Q9NSJ9	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000279027	SLC13A3	D027361	Q5TCQ2 Q5JYD1 Q5JYD0 Q5JYC9 Q9NS04 Q9NQN5 Q9H3W4 Q9H1G1 Q9BR25 Q96MM5 Q8WWT9 Q8N8K4 Q8IVB1	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000285238	ABCC3	D027361	Q59H05_HUMAN O95290 O95289 O95078 O75621 O60922 O60265 O15438 Q9UN52 Q96QA9_HUMAN Q86X85_HUMAN Q86VN9_HUMAN	0		182	DIRECT	613	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000310490	SLC16A11	D027361	Q8NCK7_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000279178	SLC22A9	D027361	Q8WYN7_HUMAN Q8TEC0_HUMAN Q8TCC8_HUMAN Q8IVM8_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000295190	SLC16A14	D027361	Q96NI7_HUMAN Q7RTX9_HUMAN Q6ZWE5_HUMAN Q53R92_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000309741	SLCO4C1	D027361	Q86UG5_HUMAN Q6ZQN7_HUMAN Q63HP3_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000289575	SLCO2B1	D027361	O94956 Q9UFU1 Q9H2Z0 Q658P4_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000298215	SLC16A9	D027361	Q9UFH8_HUMAN Q7RTY1_HUMAN Q6ZMI2_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000301893	SLC22A12	D027361	Q96S37_HUMAN	950	DIRECT	182	DIRECT	950	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000302851	YSPL3	D027361	O95191 Q9UI39 Q9UHI7 Q9UGH4 Q8WWB6	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000301891	SLC22A11	D027361	Q9NSA0_HUMAN Q8NBU4_HUMAN Q53GR2_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000311463	SLC22A8	D027361	O95820_HUMAN Q96TC1_HUMAN Q8TCC7_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000344322	SVCT2	D027361	Q9UP85 Q9UNU1 Q9UGH3 Q96D54 Q92512 Q8WWR4 Q5JSP2_HUMAN Q4ZGM1_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000311291	SLCO2A1	D027361	Q92959 Q8IUN2_HUMAN Q4LEJ9_HUMAN Q4LEJ8_HUMAN	0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000333926	ABCC5	D027361	O14517 O15440 Q9UQC3 Q9UNP5 Q9UN85 Q86W30_HUMAN Q86UX3_HUMAN Q59GK6_HUMAN Q59FK6_HUMAN	0		182	DIRECT	613	DIRECT
4911	probenecid	M04AB01	D027361	D027361			0		182	DIRECT	182	DIRECT
4911	probenecid	M04AB01	9606.ENSP00000320634	SLCO3A1	D027361	Q9UIG8 Q9GZV2 Q9BW73	0		182	DIRECT	182	DIRECT
